Asset,ADOBE_NAS_,ADVANCEDMICRODEVICES,ALPHABET_A_,ALPHABET_C_,AMAZON_COM,AMER_ELEC_PWR_,AMGEN,ANALOGDEVICES,ANSYS,APPLE,APPLIEDMATS_,ASMLHLDG_ADR1_1,ASTRAZENECAADR2_1,ATLASSIAN_A_,AUTODESK,AUTOMATICDATAPROC_,AXONENTERPRISE,BAKERHUGHESA,BIOGEN,BOOKINGHOLDINGS,BROADCOM,CADENCEDESIGNSYS_,CDW,CHARTERCOMMS_CL_A,CINTAS,CISCOSYSTEMS,COCACOLAEUROPACIFICPARTNERS,COGNIZANTTECH_SLTN__A_,COMCASTA,COPART,COSTARGP_,COSTCOWHOLESALE,CROWDSTRIKEHOLDINGSA,CSX,DATADOGA,DEXCOM,DIAMONDBACKENERGY,ELECTRONICARTS,EXELON,FASTENAL,FORTINET,GILEADSCIENCES,HONEYWELLINTL_,IDEXXLABORATORIES,INTEL,INTUIT,INTUITIVESURGICAL,KEURIGDRPEPPER,KLA,KRAFTHEINZ,LAMRESEARCH,LINDE_NYS_,LULULEMONATHLETICA,MARRIOTTINTL__A_,MARVELLTECHNOLOGY,MERCADOLIBRE,METAPLATFORMSA,MICROCHIPTECH_,MICRONTECHNOLOGY,MICROSOFT,MICROSTRATEGY,MONDELEZINTERNATIONALCL_A,MONGODBA,MONSTERBEVERAGE,NETFLIX,NVIDIA,NXPSEMICONDUCTORS,OLDDOMINIONFGT_LINES,ONSEMICONDUCTOR,OREILLYAUTOMOTIVE,PACCAR,PALOALTONETWORKS,PAYCHEX,PAYPALHOLDINGS,PDDHOLDINGSADS1_4,PEPSICO,QUALCOMM,REGENERONPHARMS_,ROPERTECHNOLOGIES,ROSSSTORES,STARBUCKS,SYNOPSYS,TAKETWOINTACT_SFTW_,TESLA,TEXASINSTRUMENTS,TRADEDESKCL_A,T_MOBILEUS,VERISKANALYTICSCL_A,VERTEXPHARMS_,WARNERBROSDISCOVERYSERIESA,WORKDAYCLASSA,XCELENERGY,ZSCALER
FORTINET,0.000726847249281876,0.000758646539202788,0.00139377778723753,0.00075323516076355,0.000990721914105454,0.00171929014282248,0.00120983633430412,0.000798896961399594,0.000707947187032787,0.000492481292514754,0.000634223830466,0.0006187140733223,0.0009255832704373,0.0012106932095742,0.0010806285019673,0.000443814561075176,0.00121580065657014,0.0009377649401389,0.00117034606183684,0.000973212583223842,0.0008930372614269,0.000303464338052697,0.00109568994524777,0.000643938873074096,0.000825254893281544,0.00138125241474743,0.0008341499812011,"8,30E+08",0.00106500556295106,0.000998942045848441,0.00125040897876412,0.00121134457131363,0.0003823407033141,0.00120908585063066,0.0018233203041779,0.00114552254562051,0.0014418251165439,0.00147536634389462,0.0010866290112401,0.00107250421874073,0.00189257294926584,0.00096462115800276,0.00049027499106112,0.0017856300345458,0.000849572170661223,0.00106305365405822,0.00102686116175906,0.00121462101291913,0.00121618667180711,0.0008374808925941,0.00043583899287163,0.0008336513399472,0.00154131025943679,0.0006570083915202,0.0009092467509346,"4,62E+09",0.00126509928345352,0.0010387862191998,0.00106467157333964,0.00105280483898028,0.0009059080933163,0.000573305092024037,0.000724089810319854,0.00159727868765403,0.000779641033266,0.00143997009761399,0.0008153522517371,0.0008384739829521,0.000922256227477531,0.00201946512709196,0.0004061920711996,0.0009478392706685,0.000428618972918752,0.000555899016037959,0.0009757692226737,0.00102777574892656,0.0013207975813918,0.000934461165748911,0.000424808178248728,0.00161573044604857,0.00108960605080049,0.00109236569550846,0.000863496712382971,0.0011356288224264,0.00138649218892984,0.00192945388666306,0.00117222720360483,0.000368130262703946,0.00210436047333878,0.00139790379321556,0.000789531868631761,0.00130475585773731,0.000339102549569668
GILEADSCIENCES,0.00102846151272567,0.00101341778871602,0.0019796281200903,0.00117779019970759,0.00139102967200403,0.00223126944143469,0.00140567006139467,0.000940164024651932,0.00153202975637179,0.000590294224353727,0.0007699947854321,0.000675435150315,0.0007212126188668,0.0016118352174227,0.0013656245090717,0.000305780291585323,0.00177169199807759,0.0014521594414172,0.000673672032405787,0.0010491474664635,0.0007220410980819,"-8,70E+09",0.000653772918895758,0.00121639051197515,0.000457544038551034,0.00142232410475836,0.0006427453630182,-0.000130197395944917,0.00230058998523295,0.000911582423362786,0.00185919580442417,0.00316344943720255,0.0004722658039302,0.00113000610542138,0.0022779105277955,0.00123568788268556,0.00144166500619022,0.00130398841395478,0.0009944206376761,0.00153655942696123,0.00096462115800276,0.00371450243609643,0.000318489124316901,0.0012752406786512,0.000612511186107726,0.00141236645743085,0.00153807779106205,0.00150073859234232,0.00118409740990004,0.0007086363010473,0.000123230802151641,0.0008033044523577,0.00207215643211354,0.0006592393434145,0.0006446450850081,0.000265353056248714,0.00180439687374331,0.0021501695842564,0.000792835133512371,0.000808472898559547,0.0006092863016698,0.000521827221343163,0.000667583523785316,0.00139987667508867,0.0004568439225201,0.00118083377816917,0.0007112337479229,0.0005002248334728,0.00192322217491517,0.0017437137376657,0.0006597227344831,0.0014658438068197,0.000928462711610349,0.000231695280892558,0.0012557876278307,0.00205445031740497,0.000913109638668,0.00255758496790013,0.000131787820276503,0.00143049160761997,0.00118079944213054,0.00111320389197554,0.00268806582867018,0.0011535478902629,0.00173720687913772,0.00242523879079165,0.000972211594510807,0.00055686500524459,0.00229671646399452,0.00298433664243644,0.000924233318055094,0.00172357951420764,0.000445175279965819
HONEYWELLINTL_,0.000287254626627513,0.000343560216522425,0.000190353813128282,0.000191746223887182,0.000286954631431073,0.00053522108819623,0.000255116618148383,0.000266101670824006,0.00023756168369186,0.000246497889989786,0.0003831245681553,0.0002781160798854,0.0003909894278839,0.0004926956121909,0.0003533720814518,0.000450667093923008,0.000359755796941186,0.0003263973656517,0.000417610744261783,0.000348176326012521,0.0002835756107685,0.000224030336473045,0.000405955428014245,"3,20E+09",0.000371730900832732,0.000340628977785925,0.0003687477885534,0.00018352486991189,0.000210805803039408,0.000274193724105181,0.000354646608229213,0.000132554494490594,0.0002904330370814,0.000370970434681304,0.0002241884090312,0.000287917158368614,0.000387868547124311,0.000233191325544025,0.0004386401780017,0.00023562537624297,0.00049027499106112,0.000318489124316901,0.00069793498819636,0.0005047519899449,0.00029438589488529,0.000232687767858208,0.000294777388813409,0.000344933699737879,0.000320017289209411,0.000396555792678,0.000336749629578246,0.0003966884709819,0.000205255961346055,0.0004645254065438,0.0003716546571166,0.000209871403836315,0.000381355197912235,0.0001517097295908,0.000353525041176514,0.00036888113728837,0.0004784472705851,0.000225664535081746,0.000437606220311641,0.000427794473796052,0.0003004524099887,0.000501115482093709,0.0003587950122309,0.0006157349938767,0.000307942349163294,0.000480599130176894,0.0001967912422403,0.0003316053242791,0.000154052532866851,0.000379039285258479,0.0003108173320794,"2,60E+09",0.0001998000619437,0.00023368645409282,0.000467566982060867,0.000493394388109394,0.000220638724474853,0.000406655077418612,0.000160646590321914,0.0004091577507352,0.000491968823366186,0.000372536526626104,0.000316746053677402,0.000343141215408519,0.00042799054805054,0.000366394823244845,0.000266026994583843,0.000351399866877466,0.000362326224895467
IDEXXLABORATORIES,0.000821865556311901,0.000897869228976698,0.00187711264168162,0.000958869161996823,0.00121278546358217,0.00280488814670636,0.00194938181268598,0.00103784183576876,0.000833692200515952,0.000396897397620865,0.0007731427731622,0.000792726451056,0.0011665992069499,0.0014963552633112,0.0013017810149749,0.000296387361686921,0.00143628844101872,0.001019701047709,0.00236726940146783,0.00137882295283081,0.0011089532944034,0.00015473290320518,0.00148226059913905,0.000952077570866015,0.00109919478490888,0.00199121246512651,0.0010608347496239,-0.000164699974452212,0.00157557188608368,0.00150553814817385,0.00137266169801603,0.00184285877435714,0.0002663517095429,0.0017363000516786,0.0023735710666421,0.00160438872867417,0.002045825661543,0.00218687239323289,0.0015161184022955,0.00125683208628975,0.0017856300345458,0.0012752406786512,0.000504751989944916,0.0037376194500694,0.000891920163767897,0.00119155143601661,0.00120371436892059,0.00163769147298262,0.0014465415038171,0.000848528036047,0.000156286729196739,0.0010891683229702,0.00229132181150762,0.0006702106211081,0.0011510718033412,-0.000282774297165077,0.00159784588956453,0.0016939008912121,0.00155425571574655,0.00147149887910457,0.0009325788729612,0.0004312306706656,0.000990273747146719,0.00247967413915654,0.001141429481704,0.0022726269044902,0.0006393126526031,0.0011833713845711,0.00130631074887313,0.00355639756580024,0.000355973831776,0.0010517643541387,0.000571880919677219,0.000335341740535355,0.0010059627547063,0.00140262323925675,0.0023334660465517,0.00103921889715846,0.000483149406897903,0.00254504048633657,0.00152213126156728,0.00213340490435576,0.00109840973869605,0.001057689707296,0.00213401745415507,0.00280578508664658,0.00164852599947932,0.000429540326712549,0.00363720108233223,0.00192884836917333,0.00100788960981407,0.00201231262474685,0.000371511841902929
INTEL,0.000324701278802954,0.000446988574415051,0.000546747481232631,0.000420956653661457,0.000393192520612646,0.000628743007872007,0.000617843054157127,0.000377489470676334,0.000296964966512953,0.000319830765424655,0.0003293612610138,0.0003114119491401,0.0005250863170392,0.0006812114713742,0.0005589069090727,0.000353242016098536,0.000420633373530768,0.0004407613856764,0.000575792702679309,0.000514081922036044,0.000397534028055,0.000313312717891025,0.000562688475039061,"3,54E+09",0.000452158073777433,0.00064308256612987,0.0005424193668126,0.000150897583656363,0.00064233301605434,0.000510352905419584,0.000867910482893666,0.000587278377298409,0.0003703418120085,0.000548753104869909,0.0007890914075509,0.000462813153124088,0.000688785248404976,0.000695438361080814,0.0006447200200882,0.000585483537992258,0.000849572170661223,0.000612511186107726,0.00029438589488529,0.0008919201637678,0.00117103134224593,0.000549733613481321,0.000475060960918326,0.000634850871071533,0.000689982309954987,0.0005271765146091,0.000260171899273808,0.0006121339900066,0.000650234327448508,0.0004724847637197,0.0005527806995126,0.000154401172552848,0.000676704888114692,0.0005785709574883,0.000586400787206979,0.000635602547486719,0.0005267408001417,0.000416030116220998,0.00041841390610115,0.000736293115488516,0.0004337718271295,0.00089633034847828,0.000465595138543,0.0005454897163663,0.000521175153431091,0.000984295585340901,0.0003000525588302,0.0007225737946227,0.00022725849231315,0.00036063498649582,0.0004413450546652,0.000488275203072427,0.0007516701169817,0.000484653180609903,0.000303187853658076,0.000694335348169435,0.000589894579010184,0.000437989779079044,0.000271056668989488,0.000662464301517,0.000831115360393488,0.000982337080736093,0.000663607610469078,0.000193467446071654,0.000820672266105851,0.000537162427404147,0.000372346367909477,0.000596476319328295,0.000277292167194958
INTUIT,0.00119613307150292,0.00111116119626067,0.00257008647071621,0.0013933935827453,0.00155848957710589,0.00223625244093559,0.00187578059079196,0.0011858352883647,0.00165117284223235,0.000741466682165664,0.0005415718616028,0.0007125293293498,0.0007412737055507,0.0013946165672231,0.0014953964251919,0.000253854609163373,0.00222531557525221,0.0015252121766879,0.00101864068375247,0.00163509530096984,0.0011086246271597,0.000301399205550391,0.000751056844922878,0.00153196403582827,0.000655190299566729,0.00204037969829392,0.0007666272386353,"-3,82E+08",0.00174037562467939,0.00157844245838369,0.00189464730879048,0.00234663067966369,0.0005724113181995,0.0013276707853982,0.0022290803604945,0.00193063710969104,0.00204639840042396,0.00172023718010025,0.0009898632528577,0.00211697208247291,0.00106305365405822,0.00141236645743085,0.000232687767858208,0.0011915514360166,0.000549733613481321,0.00234461421511897,0.00150692513245478,0.00163139707715123,0.00129021186719009,0.0007843921652165,0.000278337537935186,0.0008416361648497,0.00251517297197002,0.0005449502832905,0.0008169168671805,0.000371917979285119,0.00162257551084929,0.001614977498571,0.00078721615783858,0.000937998482082885,0.0005821290616004,0.000731496408897638,0.000265579483194593,0.00170172460037321,0.0006653563032179,0.00105792618802742,0.0008615678780628,0.0005561448703732,0.00127642588240502,0.00135498316260281,0.0008401438799512,0.0014115487333881,0.000946046579272173,0.000357485789155278,0.00161482025081,0.00183206486372509,0.0008726404875331,0.00194943935542801,"7,79E+09",0.00178206023442377,0.00112653346738288,0.000756209199809174,0.00229286712996436,0.0011842528061012,0.0014368994582805,0.00268850769343309,0.00120854972935678,0.00070105469274833,0.00211486870475285,0.00237908336729788,0.00117180740417068,0.00195812220052869,0.000284502723684154
INTUITIVESURGICAL,0.000966759434141346,0.00112374332526688,0.00185617672245331,0.00137457079913658,0.00164722493320378,0.00233144552512557,0.00123806818276818,0.00106356458722015,0.00147779638010477,0.000482728887216546,0.0004767189314256,0.0006599362742522,0.0007064559244271,0.0013476659715628,0.0014609071361848,0.000316527168933658,0.00156435560573151,0.0014316873764409,0.00103487499621096,0.00116971768413935,0.0010203193242259,"6,38E+09",0.000765050747255484,0.00179293026736565,0.0007291410653724,0.00154013128974193,0.0006542924182041,"-2,36E+09",0.00155964506611688,0.00123760455537121,0.00213672574132466,0.00232651627667185,0.0003951862801664,0.00125596028576065,0.002746567338793,0.00142798025805227,0.00155951355950675,0.00130870485494002,0.001087066996791,0.0013753340620457,0.00102686116175906,0.00153807779106205,0.000294777388813409,0.0012037143689205,0.000475060960918326,0.00150692513245478,0.00317404258962247,0.00179251210884907,0.00130034931607992,0.0006891958611368,0.000324914712390534,0.0008829276970818,0.00194338718653931,0.0006733404162552,0.0007916786618294,0.00034592829367988,0.00166413537362631,0.0018141960289252,0.000819430883551296,0.000853926576754915,0.0004973979790509,0.000768577060919524,0.000468568094595682,0.00156581191212454,0.0007468455148292,0.000930708938278027,0.0006824930580929,0.0006122214639747,0.00124650971158332,0.00173634159244189,0.0007495893351249,0.0012961412027319,0.00114676092673835,0.000359448301437982,0.0014656353066169,0.00180982421273922,0.0010424724431447,0.00200803393184415,0.000215120029358667,0.00176030670088279,0.00105916534887661,0.00119977338999889,0.0020753073970737,0.0013059720145868,0.00146910338082768,0.00253504259745047,0.00104666474997844,0.000583153185747632,0.00204446130517279,0.00253270204697748,0.00104209346102743,0.00159256989538545,0.000255860891879058
KEURIGDRPEPPER,0.00101548673991629,0.00106386000910156,0.00203992047981563,0.00135553149466759,0.00144872256000387,0.00231071203114943,0.00163312105413446,0.00120699069664346,0.00153237850675061,0.000668793925563005,0.0005687812689087,0.0008117666987556,0.0009070865303912,0.0015086362437536,0.0015104054291283,0.000291073143151789,0.00187411875115199,0.0015766541240033,0.00135973315164863,0.00148290736213949,0.0010497637765427,0.000248730177756757,0.000937484154156438,0.00147283934760741,0.000789694182746794,0.00185144711503152,0.0007891662496209,"7,06E+09",0.00141183191099532,0.00138101965860933,0.00204474309852341,0.0024371904793292,0.0005348384495648,0.00145444647563424,0.0028788730629051,0.00170256155430657,0.00176735436640224,0.00161183853927139,0.0011507429841548,0.00157971994471404,0.00121462101291913,0.00150073859234232,0.000344933699737879,0.0016376914729826,0.000634850871071533,0.00163139707715123,0.00179251210884907,0.00262390456183146,0.00127749700342837,0.0008126236428426,0.000321359549745026,0.0009556596942601,0.00223970422725958,0.0006342392597314,0.0009680604174873,0.000310317051984303,0.00178709611267895,0.0017156456905712,0.00101711782087438,0.0012087244238207,0.0006343049841143,0.000843111547757149,0.000435276896022748,0.00172667999683124,0.0007187785488255,0.00120336599598579,0.000721920342427,0.0007507892726677,0.00135243424146328,0.00183985569258479,0.0007843891526892,0.0013866755880446,0.000943543684228652,0.000390421185181621,0.0015691668693739,0.00215029466504827,0.0012454747029202,0.00199348222771764,0.000204414956292757,0.00188836737749464,0.00126061588895255,0.00123192239294498,0.00229249470547717,0.0012571326445573,0.00179517520844632,0.00286178251173511,0.00133903666620071,0.000558742748273407,0.00237499083920496,0.00242037030880033,0.00118600190948405,0.00175131756635672,0.000277274246408202
KLA,0.000783835993639976,0.0008410608197571,0.00164370604111868,0.00096268881059145,0.0012030310335808,0.00163187912466778,0.00119001353544751,0.000938452042671629,0.000994676393019335,0.000591933064745232,0.000489444899526,0.0006135597137832,0.0007607480172273,0.001111208994795,0.0011264544946219,0.000317923459890527,0.00144395179387217,0.0011420064195024,0.00105757798306443,0.00103642702880399,0.0008261331961598,0.000185108153594268,0.000833644974212602,0.000580606968964472,0.000680431460737804,0.00133409935340652,0.0006971323534572,"-1,48E+09",0.00134900796315489,0.00101285049658467,0.00142047234184915,0.0017025747347012,0.0003593041083473,0.00112009143261627,0.0017435384973845,0.0012986882847795,0.00135391890395952,0.00134901401974731,0.0009037217020543,0.00125595169435821,0.00121618667180711,0.00118409740990004,0.000320017289209411,0.0014465415038171,0.000689982309954987,0.00129021186719009,0.00130034931607992,0.00127749700342837,0.00176467152751558,0.0007533992007559,0.000250858585691762,0.0007471232634503,0.00153172570939575,0.0006216246654874,0.0007571339398973,"9,39E+09",0.0012740444958814,0.0013010404949257,0.000944459086159942,0.00104153138956717,0.0006234911386485,0.000677921160951199,0.000448526878602254,0.00152488055682058,0.0007469725146731,0.00126175233819984,0.0007665157089502,0.0005856574656714,0.000906941668858328,0.00150800154228577,0.0004703895237436,0.0010389763682087,0.000588466896445392,0.000294139803680239,0.001116622229565,0.00126772173132991,0.0010166141692719,0.00132116258112367,0.000314874762069324,0.00152608224427858,0.00123981795035151,0.00105158564944865,0.00146458576679464,0.0012298029931929,0.00134948386927272,0.00192400794617374,0.00107925191422041,0.000686137562187718,0.0019592402026338,0.00172798569592714,0.00092476069416459,0.00130048318751979,0.000266622434924707
KRAFTHEINZ,0.000550452718146373,0.000622371353165939,0.00083058910410116,0.000571130450230236,0.000674775498460227,0.000897427334144538,0.000713198442069674,0.000574324673357196,0.000551235150167292,0.000447814446871162,0.0004532381274137,0.0005261820353996,0.0005754324907658,0.0007417729243715,0.0007534664096231,0.000371124656810806,0.000778328009882086,0.0007495298204052,0.000655339426163722,0.000768086765661534,0.0005899528474117,0.000347856915282008,0.000658012526069461,0.000433724705794771,0.000567072692127564,0.000887988236556992,0.0005938046615984,0.000185406236534164,0.00070234946689101,0.000686636938471786,0.000937890252343123,0.000900660160642536,0.0004075708212848,0.000718242973557965,0.0011445212563759,0.000795053228382405,0.000924312005283027,0.000820056981940926,0.0006669108437236,0.000766182197200177,0.000837480892594191,0.000708636301047303,0.000396555792678018,0.000848528036047,0.000527176514609117,0.000784392165216571,0.000689195861136816,0.00081262364284267,0.000753399200755994,0.000912338322291,0.000352842702673404,0.0007103546766069,0.000959121157390397,0.000470918968296,0.0006544435813714,0.000268925573547152,0.000828869415472637,0.0007337798279982,0.00067042258415955,0.000696040155619106,0.0005394671963179,0.000557751984347564,0.00037900715023847,0.000821292351692323,0.0005486366898909,0.00073962301236782,0.0006333317912296,0.0005309420056837,0.000633169370357716,0.00103533531766366,0.0004875137380044,0.000805078518386,0.000304717679725616,0.00040957341544599,0.0007376720606515,0.000794964930800956,0.0006427117215266,0.00073676177849267,0.000389417587515779,0.000927857925048847,0.000778180288313677,0.000713751453416584,0.000854319375714395,0.000840191153251,0.000847125735713551,0.00109263288678829,0.000728678147277449,0.000472288091063996,0.000918303041378551,0.000939494500959833,0.000576364624478247,0.000787035443914653,0.000343519809593721
LAMRESEARCH,0.000208353647146918,0.000296519177494371,"-2,06E+09",0.000197991014510414,0.00020888679695801,"-4,03E+09","3,46E+09",0.000212822092597623,0.00015262260309228,0.000311186256619151,0.0003113943218992,0.0003256373160471,0.0003954165010024,0.0003390813305367,0.0003123437945212,0.000398027149076388,0.000174103190410788,0.0002470851143279,0.000175096171591463,0.000268466239005044,0.0003345965930774,0.000386139125990779,0.000365298312083769,"6,03E+08",0.000398604081489181,0.000127848702183073,0.0004163460580333,0.000344327383084997,"5,91E+09",0.000342570806576439,0.000368272113947504,"-9,30E+08",0.0002948557482117,0.000213693399332084,0.000600952744119,0.000167528846284904,"9,70E+09","9,38E+09",0.000306928140565,0.000192062318533558,0.00043583899287163,0.000123230802151641,0.000336749629578246,0.0001562867291967,0.000260171899273808,0.000278337537935186,0.000324914712390534,0.000321359549745026,0.000250858585691762,0.0003528427026734,0.00101311611084316,0.0002932207492661,0.000121635133887671,0.0003643903117273,0.0004969750219733,0.00029119284523765,0.000273723945778233,0.0001637598115889,0.000405049779192509,0.000449781060665043,0.0007489232018473,0.000360570091958903,0.000210355788464699,0.000169944804170897,0.0002166185758922,0.000157944149320174,0.0003315053629633,0.0004498523635726,"6,84E+09",0.000206938205139464,0.0002808216266491,0.000388114437483,0.000114629214515593,0.000762749602142445,0.0004269164842573,0.000129751006270608,0.0003426432350847,"4,97E+09",0.000393185979544983,0.000278525911580825,"8,87E+09",0.000309730494155842,"7,24E+09",0.0004295928612515,0.000112956666740047,0.000279664466724433,0.000325295171341628,0.00021445858205957,"-6,07E+09",0.000139088191431419,0.000206419742822771,"3,40E+09",0.000281411246256481
LINDE_NYS_,0.000495210762529219,0.000630934238426146,0.000882380483903598,0.000675974438191301,0.000586126857271245,0.0015417224007753,0.000655805800286649,0.000658615194743844,0.000963290043815901,0.000340267425954833,0.0005437700354897,0.0005407244766948,0.0005836695011001,0.0008974129283659,0.0008769880421297,0.000279543948733704,0.000931622812096925,0.0009173809545542,0.000949333439855799,0.0008751100813364,0.0006855326630695,0.000466661015710289,0.0007139236568981,0.000656198011891815,0.0011644540515651,0.00092211488672103,0.0007190410073814,0.000243424235114908,0.000830312820587762,0.000878043980830706,0.00109089516780645,0.000839813292901361,0.0005841961782854,0.000860041919902065,0.0015687662521412,0.000817807935257397,0.000948082921828393,0.000948676792329639,0.0007352802206961,0.000795553056799275,0.000833651339947246,0.000803304452357702,0.000396688470981913,0.0010891683229702,0.000612133990006698,0.000841636164849792,0.000882927697081849,0.0009556596942601,0.000747123263450316,0.0007103546766069,0.000293220749266135,0.0024034310373889,0.00109769078789141,0.0005883383080074,0.0007429086696821,0.000228729892452537,0.000972391934706457,0.0008181187953474,0.000836601425593538,0.000910835151366107,0.0005125993648045,0.000545232039815291,0.000427840945250659,0.000973562394664417,0.0005610452138349,0.000827462971199052,0.0005791124956333,0.0005922963465908,0.00023958991027188,0.00136303651316437,0.0006194717917797,0.0007253494674287,0.000533164804456719,0.000463204698139357,0.0007085653246509,0.00124295971577183,0.0010924893170713,0.000710174138148736,0.000302847771983994,0.00123605280229044,0.000918674165525054,0.00135606159226745,0.000965120478666169,0.0007062636725792,0.00111287263762793,0.00155531281515133,0.000791721039136926,0.000542160748914548,0.0015343533029093,0.00097246309943494,0.000652740406372505,0.000950621660441182,0.000421470474589778
LULULEMONATHLETICA,0.0013615001916025,0.00143726064795948,0.00372963731818371,0.0018680736747226,0.00191054843682555,0.0034359313202818,0.00302969921320876,0.00143409614928539,0.00210393901889202,0.000941691196603977,0.0006217307528484,0.0011591988084384,0.0010915666345981,0.0020373632318712,0.0018191077037422,0.000143927667899429,0.00335552227209873,0.001910837132406,0.00170930931421453,0.00257312197202023,0.0017792135555671,0.000233284844401544,0.00113998658940993,0.0016212572354891,0.000755005547268475,0.00308730792607733,0.0010188128433426,-0.000178719763802628,0.0021928581642996,0.00216760994660035,0.00225151559138471,0.00324907763091255,0.0006534193925538,0.00219925249718009,0.0034117901206489,0.00279271199629983,0.00323004845251997,0.00303166090841554,0.0014640868821662,0.00241911041648403,0.00154131025943679,0.00207215643211354,0.000205255961346055,0.0022913218115076,0.000650234327448508,0.00251517297197002,0.00194338718653931,0.00223970422725958,0.00153172570939575,0.0009591211573903,0.000121635133887671,0.0010976907878914,0.00590409973975522,0.0006335922040773,0.0011288984765178,0.00045849776304476,0.00209717269204431,0.0020789923005038,0.00121071578696313,0.00133112658306853,0.0005607914812155,0.000843227114529537,0.000499064889717756,0.00281256942503831,0.0010797683235933,0.00189803736046498,0.0008476630252622,0.0007614025214179,0.00189766928673918,0.00215770092681268,0.0008895944637199,0.0017096023253797,0.00130527479650802,0.000165721984219832,0.0020484996444209,0.00286526588754531,0.0014118366738621,0.00250347919127057,"2,42E+08",0.00289585742477524,0.00155365064504901,0.00167876513609825,0.00277174511011292,0.0012637753645473,0.00211399921172702,0.00374194838273709,0.00177983704775869,0.000497362903210701,0.00373026677432152,0.00344396165288078,0.00141695665266269,0.00284595297001573,0.000332767685850316
MARRIOTTINTL__A_,0.000454306845371644,0.000448917660139006,0.000660268312047695,0.000472585615486931,0.000482881955797793,0.000618627025918745,0.000380453088810812,0.000493129950421726,0.000314858598281041,0.00030691372737076,0.0004442493251693,0.0004260846209207,0.000509602406717,0.0006229831067834,0.0005457362779684,0.000438780736108932,0.000627559703474673,0.000505555110875,0.00065413824180342,0.000617155670518288,0.0004338517566728,0.000221834843989263,0.00050486803898009,0.000509341450861963,0.000601165259934846,0.000575373406761452,0.0004055886288576,0.000192752948044783,0.000503758155399535,0.000687129806097285,0.000936634707917537,0.000581850505249798,0.0003292152146044,0.00056800059598209,0.0009003616953376,0.000524831913009085,0.000585871381438746,0.000550856122822433,0.0004951629438785,0.00054434681967838,0.000657008391520264,0.00065923934341457,0.000464525406543848,0.0006702106211081,0.000472484763719714,0.000544950283290599,0.000673340416255207,0.000634239259731458,0.000621624665487423,0.000470918968296,0.000364390311727317,0.0005883383080074,0.000633592204077373,0.0010837898599254,0.0004291368568556,0.000131565828114887,0.000593825734257718,0.0004723396597189,0.000548311112655506,0.000543237212212674,0.0005184194891182,0.000412863287514947,0.0003686901239592,0.000662191131724029,0.0003828590323058,0.000746689774006489,0.0004490429700172,0.0006612564641438,0.000517585335196711,0.000696550328149205,0.0003387972519879,0.0005858756283927,0.000365496797379853,0.000350690331032436,0.0006110296046653,0.000345141358462505,0.0004568858189942,0.000699396524825443,0.000389515953328523,0.000762488161001515,0.000475674597887245,0.000685088708363197,0.000490410575905773,0.0006962573368545,0.000630526307363593,0.000642987461706146,0.00052589794916481,0.000491742117456817,0.000785345513774532,0.000744673678197944,0.000486017635072986,0.000489325507302834,0.000252824807045574
MARVELLTECHNOLOGY,0.000529609425495231,0.000628101482637186,0.000881848384800284,0.000574322122943668,0.000665310885870502,0.00118925872912342,0.000754077427970635,0.000632224326192839,0.000677057588679578,0.000462893732987959,0.0004696245486829,0.0005697592578872,0.0006504422435249,0.0008965841190834,0.00090594796505,0.000349931965138385,0.000801054892042564,0.0007078262405884,0.000914119946557256,0.00083695967335642,0.0006940282971569,0.000333938309547404,0.000803520875984864,0.000498173023551848,0.000695828871238854,0.000878251559589753,0.0009440975616236,0.000174575128316325,0.000695911615294177,0.000687740511894695,0.000920053381685743,0.000817627535663406,0.0004124685318902,0.000807047451389501,0.0015872476999708,0.000806322992924451,0.000860007421765784,0.000865714939870831,0.0007723395475575,0.000746496008897554,0.000909246750934667,0.000644645085008146,0.000371654657116634,0.0011510718033412,0.000552780699512654,0.000816916867180589,0.00079167866182942,0.000968060417487333,0.000757133939897395,0.0006544435813714,0.000496975021973314,0.0007429086696821,0.00112889847651787,0.0004291368568556,0.0012251093979706,0.000152337934890249,0.00092171258688769,0.0007304462420142,0.000839906964925241,0.000874224827251377,0.0006356533024167,0.000611977267764872,0.00032870204850914,0.000977046136440579,0.0005868971897634,0.000882391686014984,0.0006218557713343,0.0006578009880517,0.000644773813767657,0.00118923233146423,0.0003978430164162,0.0008655462540288,0.000465227331611874,0.000501337523569655,0.0007468601289681,0.00089410037459413,0.0008943670542971,0.000677738219676148,0.000314345848351461,0.00103794513408185,0.000670468044393562,0.000963261867825557,0.000867958396452748,0.0008737842615951,0.000973180764449328,0.00142233695966179,0.000910884450173851,0.000450806117490836,0.00120189359110263,0.00106690671898792,0.000623815164400812,0.000750892516328635,0.000338093126597789
